"","x"
"127",0.250208541985375
"128",0.228276529776865
"129",0.194413296702734
"130",0.341239852960981
"131",0.145192586305703
"132",0.211629561825596
"133",0.150984039929892
"134",0.218828290768718
"135",0.281998896590123
"136",0.26090972991256
"137",0.25156008655561
"138",0.652988648191173
"139",0.226837465403471
"140",0.336718348535721
"141",0.353946686555734
"142",0.312475167450123
"143",0.256169448886072
"144",0.372156584704744
"145",0.289123177324295
"146",0.621235325383585
"147",0.575403354484391
"148",0.3569010161584
"149",0.509054074512168
"150",0.216460358999359
"151",0.271482113912979
"152",0.126957340122335
"153",0.261475730397411
"154",0.231757613941503
"155",0.13827445908413
"156",0.392363324254946
"157",0.237282974800295
"158",0.214230051715191
"159",0.233500965643562
"160",0.0286944320308739
"161",0.161304916620383
"162",0.239832148351234
"163",0.15693981927395
"164",0.165361793628188
"165",0.227931551687776
"166",0.22338486777347
"167",0.158404922062714
"168",0.209305132948769
"169",0.387596874245315
"170",0.157633494438239
"171",0.184103664416597
"172",0.226349184708654
"173",0.375990390783409
"174",0.318701047896609
"175",0.372811236521654
"176",0.170799611425866
"177",0.183531642433962
"178",0.482707938853896
"179",0.245422171061938
"180",0.185819067071324
"181",0.248554096396744
"182",0.450788923081036
"183",0.405905332720495
"184",0.386389238495869
"185",0.0827828623658882
"186",0.143904089998956
"187",0.142915036081056
"188",0.294966669746757
"189",0.120605423656238
"190",0.296292310542668
"191",0.252504116073366
"192",0.137242913712357
"193",0.179259184958582
"194",0.275757092383011
"195",0.338888699851359
"196",0.352969858583141
"197",0.265318623454566
"198",0.291742106190561
"199",0.567825382938277
"200",0.508683913110386
"201",0.265639100775791
"202",0.114867291218718
"203",0.386804799296145
"204",0.329359407675003
"205",0.256569664968352
"206",0.191200540490102
"207",0.304990144956584
"208",0.592908530065375
"209",0.204413768860451
"210",0.220158516814782
"211",0.382824646353367
"212",0.39612204564651
"213",0.242621554111297
"214",0.225004454626163
"215",0.303581898842969
"216",0.602790961799192
"217",0.551537908186564
"218",0.186486234260763
"219",0.353124359686948
"220",0.280573953131431
"221",0.204545863561034
"222",0.37062176457826
"223",0.210610750065856
"224",0.172410838700143
"225",0.100463131911521
"226",0.476187731871722
"227",0.226823395373905
"228",0.474976381163348
"229",0.283183849363996
"230",0.332993628037714
"231",0.539475789459183
"232",0.260992019063086
"233",0.330292959979607
"234",0.967235903906962
"235",0.244459282702842
"236",0.301474232805007
"237",0.343329456479359
"238",0.157590504235221
"239",0.479433001241461
"240",0.447004688349411
"241",0.602598374273584
"242",0.342102058996529
"243",0.304185148934771
"244",0.292655384181682
"245",0.307442482352985
"246",0.358833158971111
"247",0.316812518124564
"248",0.287247124499028
"249",0.13478236703061
"250",0.269465886366207
"251",0.186827591366216
"252",0.267099325429656
"253",0.312561446302735
"254",0.229892875159317
"255",0.207998676042578
"256",0.131433593055164
"257",0.154769196062095
"258",0.166434792254098
"259",0.322847925554714
"260",0.189781261803419
"261",0.422800894844104
"262",0.220742650347959
"263",0.137751383579871
"264",0.126003230924687
"265",0.420254527775155
"266",0.141348700660002
"267",0.221975609533809
"268",0.118423588488702
"269",0.236155038578636
"270",0.250000282980741
"271",0.149646991341508
"272",0.410629234967507
"273",0.306007679297867
"274",0.20230738381325
"275",0.185122520413398
"276",0.250712281849363
"277",1.0476414228201
"278",0.634170781821865
"279",0.19589237413998
"280",0.185318944786194
"281",0.182261596093401
"282",0.228060506797407
"283",0.406680769512683
"284",0.275599350415118
"285",0.277525335506724
"286",0.469751851127281
"287",0.141235975997449
"288",0.27033089015556
"289",0.443466747075836
"290",0.130362341547684
"291",0.438969878111941
"292",0.554543290860556
"293",0.411037202923799
"294",0.647202332939405
"295",0.790696123829873
"296",0.402543694259316
"297",0.189222792674823
"298",0.193683027957629
"299",0.452638383969073
"300",0.160696302482229
"301",0.506853087968634
"302",0.166716620005824
"303",0.342278816214683
"304",0.369950506185023
"305",0.137716726692053
"306",0.373926839909269
"307",0.338628250666368
"308",0.489282760673281
"309",0.364035726293604
"310",0.134052772512771
"311",0.382836238038537
"312",0.254450551891043
"313",0.442179023980051
"314",0.324932500186659
"315",0.193771885755268
"316",0.377232516991548
"317",0.3016644603513
"318",0.248146584295984
"319",0.225724093275738
"320",0.527366722713634
"321",0.320453807420067
"322",0.158220288322103
"323",0.283513249259932
"324",0.283334553719913
"325",0.144001939286527
"326",0.398368706218883
"327",0.762812174609185
"328",0.391604162602257
"329",0.0969505034044751
"330",0.187448054475943
"331",0.169896723614138
"332",1.3229212640839
"333",0.307605180263141
"334",0.244468364648936
"335",0.195079345228416
"336",0.242188997003728
"337",0.759675981628925
"338",0.460050860527258
"339",0.375513505490145
"340",0.56559229761524
"341",0.255064285061129
"342",0.221957142229518
"343",0.180909213322665
"344",0.264249989904781
"345",0.216704394241275
"346",0.10004017543877
"347",0.188475303568557
"348",0.192664865393932
"349",0.173120177048458
"350",0.235744260205715
"351",0.34926385228229
"352",0.270224159440032
"353",0.136996362750928
"354",0.300918467471831
"355",0.356582791834099
"356",0.447017077570541
"357",0.32196599676434
"358",0.53178016361477
"359",0.239932637631006
"360",0.355938735881686
"361",0.185523057997047
"362",0.168531047534632
"363",0.155363606841044
"364",0.610882680306328
"365",0.467341438728209
"366",0.633140443718028
"367",1.75162738260764
"368",0.258371690462271
"369",1.11877965455072
"370",0.504532246511811
"371",0.533191257261614
"372",0.229633172520841
"373",0.347967471307727
"374",0.281555735720396
"375",0.359684538341857
"376",0.222042308344394
"377",0.143607908519067
"378",0.119056025236548
"379",0.31043978003085
"380",0.353061002601806
"381",0.164540508756212
"382",0.224060121182134
"383",0.652723543570339
"384",0.666286596017272
"385",0.881679031030833
"386",0.385244686113809
"387",0.248449479152815
"388",0.738886122564531
"389",0.27551518406141
"390",0.796505165740151
"391",0.498187483931803
"392",0.236937499635593
"393",0.452236717027682
"394",0.356833351655418
"395",0.342968954091042
"396",0.58682279951686
"397",0.364012142918214
"398",0.116051741860113
"399",0.662518793274686
"400",0.109687245310623
"401",0.22302384392586
"402",0.106109699168256
"403",0.372974611699456
"404",0.0934012822373849
"405",0.104873295116151
"406",0.366536446788889
"407",0.367019204789298
"408",0.479181142659972
"409",0.388358473067732
"410",0.355259020018549
"411",0.323749031914433
"412",0.651369759097706
"413",0.697704642379505
"414",0.278425621470005
"415",0.246274121948468
"416",0.706022332418945
"417",0.354198500244285
"418",0.320817934216169
"419",0.27341721647658
"420",0.217012489842946
"421",0.353602912363759
"422",0.248590998119029
"423",0.140794538359178
"424",0.217147592140459
"425",0.248006536296371
"426",0.574053541296598
"427",0.226078083525836
"428",0.33371696115674
"429",0.50133064491793
"430",0.119330370923597
"431",0.224995176590814
"432",0.377854270921662
"433",0.262425654782553
"434",0.261214656792546
"435",0.24208637701479
"436",0.314532790645608
"437",0.367405198299235
"438",0.583465478134244
"439",0.303644534565233
"440",0.410593226607156
"441",0.618914565826529
"442",0.127851476448679
"443",0.201469969330169
"444",0.209766521338906
"445",0.28069986036673
"446",0.391292332560454
"447",1.52633067620234
"448",0.481473339206917
"449",0.543474125039737
"450",1.00842801010661
"451",0.319359691367764
"452",0.46122761497871
"453",0.495212075686333
"454",0.680261845889845
"455",0.34729818883256
"456",0.760148847209172
"457",0.318126508337018
"458",0.588539884830382
"459",0.32176384031878
"460",0.441584381933051
"461",0.650940118620177
"462",0.481504900891213
"463",0.4233953213358
"464",0.905447602712303
"465",0.63165763540481
"466",0.405153579994719
"467",0.259597777443276
"468",0.302775562161213
"469",0.396048319838423
"470",0.269589082422477
"471",0.181234294102488
"472",0.219245592440522
"473",0.442818203614059
"474",0.545615850931297
"475",0.295406221621436
"476",0.241073059092215
"477",0.879314546908581
"478",0.670942404498042
"479",0.28278992935115
"480",0.190589057752578
"481",0.188162322122967
"482",0.321217465891075
"483",0.212520388347758
"484",0.271598284455219
"485",0.104567788793755
"486",0.391297124588844
"487",0.25683735393806
"488",0.112840452154997
"489",0.500691448417085
"490",0.221253824955387
"491",0.943079805481114
"492",0.600799008736437
"493",0.264932380052651
"494",0.150465275941859
"495",0.146509901783721
"496",0.288611647737036
"497",0.377922470176518
"498",0.188755758083123
"499",0.293154188936315
"500",0.2919075412164
"501",0.207223775943718
"502",0.486508502127478
"503",0.182145829102863
"504",0.0868320658750853
"505",0.3925636540345
"506",0.186201681976498
"507",0.320148675173904
"508",0.467839231008795
"509",0.275651192959975
"510",0.299869767102981
"511",0.188194952588198
"512",0.348875330945121
"513",0.400813937545926
"514",0.151317005991625
"515",0.432901967116179
"516",0.180797649281066
"517",0.446374478386014
"518",0.765416581952276
"519",0.623029706887112
"520",0.24593854254497
"521",0.617853006367966
"522",0.174622284784948
"523",0.154822427052327
"524",0.263926739524716
"525",0.344627079710122
"526",0.424768664347764
"527",0.167375926303854
"528",0.808838385009218
"529",0.647706380772354
"530",0.680149689771882
"531",0.39451030727616
"532",0.298045179050877
"533",0.719707987660353
"534",0.244204577106745
"535",0.510691398932284
"536",0.456560755455385
"537",0.443699930679888
"538",0.545595388432551
"539",0.479027590060178
"540",0.210762479823601
"541",0.209187662546549
"542",0.589834082420546
"543",0.342899822468592
"544",0.463493776965462
"545",0.299810209431433
"546",0.20766101462981
"547",0.375088030379759
"548",0.100824854241623
"549",0.433736776434284
"550",0.111440282246885
"551",0.0905440284760255
"552",0.113670770499438
"553",0.130947967985635
"554",0.051809018136107
"555",0.866645713122321
"556",0.325699406216306
"557",0.325455654379956
"558",0.250851029950394
"559",0.142008746302511
"560",0.458138575239017
"561",0.405936014037298
"562",0.398521858179701
"563",0.21065644984859
"564",0.253915359865763
"565",0.268520976268957
"566",0.166392119824883
"567",0.151119864703143
"568",0.102929518370154
"569",0.0696955540534257
"570",1.08199925956873
"571",0.289890650189107
"572",0.705292635094851
"573",0.280127859170213
"574",0.201558833410525
"575",0.569149812524075
"576",0.40641138306942
"577",0.602198560602643
"578",0.432634440074129
"579",0.248127404589551
"580",0.302578433631062
"581",0.240375374302662
"582",0.123065593555903
"583",0.417069047330042
"584",0.235883639782152
"585",0.617607162685231
"586",0.166591953463998
"587",0.321888243636716
"588",0.32190085661114
"589",0.320723318110892
"590",0.242563362465669
"591",0.190402388264139
"592",0.167765450271463
"593",0.525584907347186
"594",0.29957470149701
"595",0.802728170196969
"596",0.574822811177875
"597",0.24691337867147
"598",0.123420349968671
"599",0.570448696527325
"600",0.230568196461997
"601",0.0905902465645808
"602",0.131590894626714
"603",0.273300456894106
"604",0.256172865292832
"605",0.212525632901022
"606",0.21997651697467
"607",0.395148464696724
"608",0.474406494516882
"609",0.373085031871146
"610",0.260217547942991
"611",0.237842146872898
"612",0.504607732522514
"613",0.466825978591792
"614",0.51380726606625
"615",0.44855070094625
"616",0.290811980297193
"617",0.340174796547211
"618",0.2255754625543
"619",0.527838445722807
"620",0.333672969499825
"621",0.409875247450119
"622",0.287627642040552
"623",0.169503234754168
"624",0.178398595151265
"625",0.188565547461367
"626",0.311104116129234
"627",0.479185721819549
"628",0.327962268306732
"629",0.178091862329023
"630",0.220171981729595
"631",0.408497344348301
"632",0.255470779704351
"633",0.336446999274383
"634",0.340878395849246
"635",0.0894359127022325
"636",0.150690136889544
"637",0.24325216539837
"638",0.266946116824097
"639",0.723582354691601
"640",0.301085864002742
"641",0.248048371520706
"642",0.412572163456959
"643",0.376867155942624
"644",0.298274957072781
"645",0.20814399663037
"646",0.13965264945934
"647",0.159377860754383
"648",0.327944421279505
"649",0.165288575925731
"650",0.29831273302921
"651",0.175072256446458
"652",0.130655313679358
"653",0.209356544363933
"654",0.0287260418927142
"655",0.210145028467237
"656",0.18457785745978
"657",0.0897597430682994
"658",0.219799916357197
"659",0.179485341391072
"660",0.115146806142143
"661",0.013809520642208
"662",0.0676760522289078
"663",0.186485710805027
"664",0.245257559089942
"665",0.133025118854663
"666",1.1882564242348
"667",0.311515420627148
"668",0.309675531470318
"669",0.934532980069965
"670",0.175560867890125
"671",0.129350462850545
"672",0.147695383097073
"673",0.0441082478918028
"674",0.211446774364612
"675",0.221563795903916
"676",0.190267656530694
"677",0.169631640016239
"678",0.0962521660212053
"679",0.051704038769539
"680",0.371313012632753
"681",0.302592393962661
"682",0.0674694690996107
"683",0.241684709143416
"684",0.106777607527362
"685",0.35036512597352
"686",0.173607493358975
"687",0.154068591153779
"688",0.384270973663381
"689",0.253445229497674
"690",0.108079761441287
"691",0.178105567816776
"692",0.238034907081136
"693",0.28346239517294
"694",0.322082734372625
"695",0.270973420472248
"696",0.0920713062031749
"697",0.207342308641048
"698",0.181697364101927
"699",0.160215425921637
"700",0.208960778598457
"701",0.369403921734588
"702",0.0396043889654469
"703",0.53377107590326
"704",0.0587651999655755
"705",0.0476500824633928
"706",0.812456953739142
"707",0.503141494382346
"708",0.285321453665192
"709",0.541259324709552
"710",0.169400179724192
"711",0.157045646495902
"712",0.267474387231017
"713",0.146829279865811
"714",0.137531265523788
"715",0.122301064901396
"716",0.143028757208312
"717",0.194046849424087
"718",0.140929784109572
"719",0.15430597347305
"720",0.124630397038384
"721",0.247586022163764
"722",0.0867814131897968
"723",0.175399916292276
"724",0.0932359889473682
"725",0.195754748438582
"726",0.36602404406784
"727",0.168270393338477
"728",0.0515158926788513
"729",0.999983686491499
"730",0.198296481915179
"731",0.447506038164309
"732",0.0123479852720325
"733",0.180588711326353
"734",0.254246436621005
"735",0.0892647991924108
"736",0.0304772808779065
"737",0.308726505389063
"738",0.359001875855106
"739",0.0788722333258642
"740",0.0855458767218374
"741",0.516201660256661
"742",0.338715215717654
"743",0.646107292266582
"744",0.211100176664789
"745",0.309679454694606
"746",0.244473336571834
"747",0.324362930723959
"748",0.0826506970967767
"749",0.978895685519009
"750",0.747442483757355
"751",0.546492267402119
"752",0.239403696762644
"753",1.01919423973341
"754",1.85111295358958
"755",1.29961577396845
"756",1.44264607768487
"757",1.05258071028722
"758",1.36719297498279
"759",2.35843725671029
"760",1.33948110624686
"761",1.86824964359768
"762",0.880872281395345
"763",1.86864095052789
"764",1.54042494956447
"765",0.459218236797594
"766",0.266705069339096
"767",0.503057741376708
"768",0.593631079796858
"769",0.576169393259539
"770",0.586168424252215
"771",0.241180935601681
"772",0.270797667047046
"773",0.420065827436008
"774",0.342764255022916
"775",0.236090651833282
"776",0.433030054287319
"777",0.575608031769746
"778",0.124308379918466
"779",0.327447314567439
"780",0.263804979234826
"781",0.35235708938923
"782",0.323248331098813
"783",0.381746220208968
"784",0.11814060158001
"785",0.139133254777
"786",0.395554433540226
"787",0.205860024673676
"788",0.173545549149372
"789",0.131465112281285
"790",0.193603168933929
"791",0.103572523916402
"792",0.232701282086195
"793",0.348530559201863
"794",0.262435165169526
"795",0.343435908063833
"796",0.37027553971824
"797",0.363042400427607
"798",0.373579392835161
"799",0.492355035281989
"800",0.421369309975039
"801",0.490902043764198
"802",0.526903592909081
"803",0.631234592374786
"804",1.66421382009124
"805",1.78113973337989
"806",0.345670865904137
"807",2.18329146194051
"808",2.25359651930141
"809",0.541911115793542
"810",0.0748846910055429
"811",0.241630773431177
"812",0.153247067372496
"813",0.242647521537144
"814",0.362630687835521
"815",0.158422991376302
"816",0.15202690010029
"817",0.226030726849707
"818",0.196556026046035
"819",0.292701832313686
"820",0.289521477379878
"821",0.213193729495607
"822",0.172429234903294
"823",0.415553892876966
"824",1.31535537595042
"825",2.15921644313606
"826",0.276335380632597
"827",0.235020382084445
"828",0.0613952986044514
"829",0.231694922741484
"830",0.33988822242623
"831",0.228168737040329
"832",0.396236890719809
"833",0.261024343464196
"834",0.283820681223616
"835",0.301337242710686
"836",0.136537463639317
"837",0.107592555850531
"838",0.340787515633918
"839",0.197334137854256
"840",0.522563269683028
"841",2.424179551695
"842",0.00820788739892362
"843",0.0757879971537221
"844",0.154028483342683
"845",0.250470594440215
"846",0.32777422413435
"847",0.224362102139457
"848",0.0504659335883248
"849",0.364656232958704
"850",0.499562403454038
"851",0.0562656046995808
"852",0.106185049139291
"853",0.260113742497641
"854",0.503763189351147
"855",0.445131648951219
"856",0.285400032389813
"857",0.488161123674362
"858",0.269790285877689
"859",0.387784679893446
"860",0.110905107326239
"861",0.159791134370582
"862",0.504695400076625
"863",0.108658443278759
"864",0.232988679358149
"865",0.20428360043102
"866",0.1734627194115
"867",0.316278934661922
"868",0.051919447325203
"869",0.0457275240372383
"870",0.108510630161504
"871",0.0129871042518663
"872",0.007703416402789
"873",0.0680594068932208
"874",0.0490623364710784
"875",0.120838613887363
"876",0.490296876963591
"877",0.135816396611454
"878",0.132870190262028
"879",0.14531703359466
"880",0.238728245007773
"881",0.0781814869019397
"882",0.0263615964707913
"883",0.195316197526751
"884",0.199617387088795
"885",1.84972423064917
"886",0.0528525087484569
"887",0.187358719202372
"888",0.994460744538312
"889",0.22615696388415
"890",0.0343045643541415
"891",0.0936984256919688
"892",0.514917102575432
"893",0.262693358615507
"894",0.387752214244798
"895",0.128153002267102
"896",1.35605605648864
"897",1.99498573207835
"898",1.06625248407411
"899",3.98842239996855
"900",0.00656901455122779
"901",0.072495219437038
"902",0.010709416417422
"903",0.784404702490982
"904",0.325874878156899
"905",0.385189429614077
"906",0.2721592946876
"907",0.570764942839883
"908",0.408846744611868
"909",0.769192913652534
"910",0.175081753048455
"911",0.345377851913496
"912",0.504367649628766
"913",0.481841470123486
"914",0.336729709048625
"915",0.259772199499338
"916",0.587146946883463
"917",0.297964058383835
"918",0.227420755663827
"919",0.921834238953128
"920",0.108903713561049
"921",0.324089565765814
"922",0.610762555065197
"923",0.849915536880134
"924",0.271374109421057
"925",0.451285483095904
"926",1.47891532657216
"927",0.858038975357983
"928",1.05434569221147
"929",1.34407558905464
"930",1.06816034081081
"931",1.17812777500752
"932",1.64861705195557
"933",1.27914811307516
"934",0.45372411619992
"935",1.08674402793775
"936",1.81915964098403
"937",2.34502073058453
"938",1.11453512404668
"939",0.271617130803256
"940",0.82270817260591
"941",0.317403581602563
"942",0.511954765618153
"943",0.591386559403544
"944",0.366608904568877
"945",0.555512792713741
"946",0.136193347577096
"947",0.205427633241865
"948",0.130209122634135
"949",0.249488089237275
"950",0.310388859242145
"951",0.164301121816661
"952",0.210241281509213
"953",0.0945913394903221
"954",0.311279779597635
"955",0.430632831136681
"956",0.682154547445681
"957",0.314008096563209
"958",0.140957092636176
"959",0.130407260938713
"960",0.108332247775173
"961",0.202190316761811
"962",0.348462954655064
"963",0.256112280121617
"964",0.189841945731684
"965",0.210904488491428
"966",0.191660601367176
"967",0.413237481603253
"968",0.343138157343823
"969",0.0827837316831828
"970",0.0569851681484149
"971",1.00108734988899
"972",0.109901835937562
"973",0.25020242988201
"974",0.148307636383145
"975",0.0275369925730288
"976",0.319253667351523
"977",0.065710187453311
"978",0.396605651534726
"979",0.245503619467883
"980",0.325226471903403
"981",0.319265601142079
"982",0.13553798838767
"983",0.195511498970412
"984",0.173120534827834
"985",0.117188754464885
"986",0.421340407682339
"987",0.347462104456004
"988",0.183991678598905
"989",0.182668089772987
"990",0.235828918480317
"991",0.0363871321967467
"992",0.0991826538365022
"993",0.137680824765136
"994",0.141776315653311
"995",0.176521352197668
"996",0.592466616284745
"997",0.966150342727888
"998",1.55752244330884
"999",0.819606396533115
"1000",0.207173401497151
"1001",0.178719512981914
"1002",0.175033606466597
"1003",0.189090946419931
"1004",0.0999490752531979
"1005",0.111413891048373
"1006",0.0703777762811436
"1007",0.194397489276303
"1008",0.34990381410797
"1009",0.0533092532348783
"1010",0.0395097034076296
"1011",0.283403285718747
"1012",0.368225541440046
"1013",0.122688410063702
"1014",0.0019212476722535
"1015",0.111414145119656
"1016",0.309344668965164
"1017",0.332009736021221
"1018",0.309553729119008
"1019",0.206064881035873
"1020",0.277653404555903
"1021",0.298002558869072
"1022",0.301545652336954
"1023",0.248631948566448
"1024",0.182828932885969
"1025",0.385960315075626
"1026",0.337680261842247
"1027",0.161334926346085
"1028",0.184880762248315
"1029",0.0585802709404125
"1030",0.245848743123466
"1031",0.695549007018803
"1032",0.184225095027706
"1033",0.122510910958178
"1034",0.0304814507584977
"1035",0.217300061414234
"1036",0.432532723902201
"1037",0.183360885169494
"1038",0.291293074035166
"1039",0.514182243996258
"1040",2.39371996946209
"1041",1.08882818359505
"1042",0.774320819411747
"1043",0.227743872493055
"1044",0.298722713570833
"1045",0.434742214623918
"1046",0.619178304059033
"1047",0.743319514275352
"1048",0.160527178465039
"1049",0.272109974968336
"1050",0.269776134178502
"1051",0.182642893471125
"1052",0.255200530730062
"1053",0.588566510649305
"1054",0.257630947514416
"1055",0.229379682955953
"1056",0.228153453408918
"1057",0.236048287158977
"1058",0.178671991431257
"1059",0.0607484139712412
"1060",0.115968240786946
"1061",0.205894110750396
"1062",0.195107261522925
"1063",0.318572857945889
"1064",0.207614378621293
"1065",0.246527573639068
"1066",0.449009714316172
"1067",0.584723950993897
"1068",0.304255178910781
"1069",0.51407271600251
"1070",0.266981926331416
"1071",0.266374407255486
"1072",0.179398710853525
"1073",0.281573289977779
"1074",0.310611844212015
"1075",0.397151572411506
"1076",0.421135391343015
"1077",0.24522866864858
"1078",0.787652812537549
"1079",0.34161419738039
"1080",0.155736609709547
"1081",0.237261731352158
"1082",0.682604049178368
"1083",0.3424766080199
"1084",0.281659941084128
"1085",0.218104936674926
"1086",0.173585977777497
"1087",0.135786387750731
"1088",0.128123716481809
"1089",0.472614958952104
"1090",0.584067501476798
"1091",0.916664121486948
"1092",0.394859002910954
"1093",0.466763941393544
"1094",0.358749956871481
"1095",0.00667530946759368
"1096",0.00729605271590099
"1097",0.0553878403520101
"1098",0.139170122912526
"1099",0.210310650192756
"1100",0.227311317530865
"1101",0.451331890919117
"1102",0.0735569989614031
"1103",0.148218916467856
"1104",0.233716126692303
"1105",0.206435997844302
"1106",0.250579481584003
"1107",0.205702244714322
"1108",0.357362719352838
"1109",0.185462465577968
"1110",0.220729273883991
"1111",0.309124932637495
"1112",0.15585115846011
"1113",0.256925355545554
"1114",0.22972301654297
"1115",0.135148931022582
"1116",0.12931435836897
"1117",0.204691282954494
"1118",0.168667470045304
"1119",0.165364978249192
"1120",0.177743202158769
"1121",0.327927231812457
"1122",0.252459508623378
"1123",0.258632538128709
"1124",0.104788329508379
"1125",0.237607016120137
"1126",0.233828513999169
"1127",0.19492533564211
"1128",0.127185964995396
"1129",0.214017932076382
"1130",0.272892701235467
"1131",0.233267543987662
"1132",0.40677467660128
"1133",0.122630559345937
"1134",0.351016594821705
"1135",0.532400183952893
"1136",0.208656513250566
"1137",0.333491954677619
"1138",0.0491164099984901
"1139",0.259486981121947
"1140",0.231557538987882
"1141",0.120778346846255
"1142",0.118676339023324
"1143",0.298753756927844
"1144",0.106290365765476
"1145",0.37908817923479
"1146",0.214131290293151
"1147",0.35249171466356
"1148",0.28922975354472
"1149",0.173168255150371
"1150",0.149389901426515
"1151",0.220793278118309
"1152",0.163416343015894
"1153",0.229640869873755
"1154",0.246540281862012
"1155",0.27985865950089
"1156",0.232632387318241
"1157",0.289616482331777
"1158",0.248987872252532
"1159",0.21655076040499
"1160",0.469411199671572
"1161",0.206021576506578
"1162",0.450925106804623
"1163",0.316710518936986
"1164",0.120769954109882
"1165",0.47703445816102
"1166",0.287419510112653
"1167",0.408601993599237
"1168",0.438921443584968
"1169",0.404784460119726
"1170",0.434921341309214
"1171",0.170010212089426
"1172",0.165078785919623
"1173",0.230165480644456
"1174",0.160761845916326
"1175",0.0978981070236839
"1176",0.0886437878835242
"1177",0.181878633063321
"1178",0.087871420439293
"1179",0.177962762253106
"1180",0.188618249183716
"1181",0.274625830744536
"1182",0.178001533997934
"1183",0.234644742834423
"1184",0.29097307546604
"1185",0.225571926051691
"1186",0.306582775079755
"1187",0.359356490117798
"1188",0.288575365202211
"1189",0.229797445034506
"1190",0.179031683239132
"1191",0.543549404106133
"1192",0.12070627331258
"1193",0.503628693569213
"1194",0.145438038231736
"1195",0.388946104651942
"1196",0.271568056454928
"1197",0.608659730731869
"1198",0.321170328237713
"1199",0.435766972862664
"1200",0.212143719430461
"1201",0.24863111807607
"1202",0.34970799837673
"1203",0.225663252289574
"1204",0.354212899728607
"1205",0.355302485640083
"1206",0.376161203584363
"1207",0.206102635955612
"1208",0.322532848262714
"1209",0.330405163433485
"1210",0.144970398075442
"1211",0.240716104288735
"1212",0.323426293632785
"1213",0.334237262232171
"1214",0.513639691454979
"1215",0.957967877930311
"1216",0.368137870364655
"1217",0.567922958123307
"1218",0.480034791061371
"1219",0.347076631896499
"1220",0.181219536514211
"1221",0.422878942437851
"1222",0.487898669873973
"1223",0.312713263976997
"1224",0.279546091450456
"1225",0.210734627023018
"1226",0.243657952125152
"1227",0.234232799938299
"1228",0.185365974559658
"1229",0.160194692938616
"1230",0.230405012646517
"1231",0.203177164850131
"1232",0.396141036696063
"1233",0.178649242561077
"1234",0.53739284722076
"1235",0.155067631366932
"1236",0.396564474852699
"1237",0.279126271931095
"1238",0.219728828680232
"1239",0.285299884460712
"1240",0.444713662142274
"1241",0.238606927131977
"1242",0.273761657403519
"1243",0.289235100315044
